camis,dba,boro,building,street,zipcode,phone,inspection_date,critical_flag,record_date,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,location,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_sbqj_enih,:@computed_region_92fq_4b7q,cuisine_description,action,violation_code,violation_description,score,grade,grade_date,inspection_type
40735129,JUICY LUCY,Manhattan,85,AVENUE A,10009,2127775829,2024-01-22T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.725166154671,-73.984190505773,103,02,003200,1005764,1004327501,MN22,"{'type': 'Point', 'coordinates': [-73.984190505773, 40.725166154671]}",70,4,5,50,"Juice, Smoothies, Fruit Salads",Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",3,A,2024-01-22T00:00:00.000,Cycle Inspection / Re-inspection
50011573,GRAN VILLA,Brooklyn,4002,3 AVENUE,11232,7185763924,2022-07-11T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.653190707078,-74.008862036378,307,38,000200,3010571,3007120037,BK32,"{'type': 'Point', 'coordinates': [-74.008862036378, 40.653190707078]}",9,2,45,7,Latin American,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,13,A,2022-07-11T00:00:00.000,Cycle Inspection / Initial Inspection
41577295,LECHONERA TROPICAL & GRILL,Manhattan,172,EAST  103 STREET,10029,2127221344,2026-04-23T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.789966950447,-73.946884242563,111,08,016600,1082390,1016300038,MN33,"{'type': 'Point', 'coordinates': [-73.946884242563, 40.789966950447]}",7,4,14,35,Latin American,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",5,A,2026-04-23T00:00:00.000,Cycle Inspection / Initial Inspection
50157240,CASANARA,Brooklyn,983,FULTON STREET,11238,9193580725,2025-04-30T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.682773940793,-73.963508492869,302,35,020100,3056682,3019800001,BK69,"{'type': 'Point', 'coordinates': [-73.963508492869, 40.682773940793]}",68,2,55,48,American,Violations were cited in the following area(s).,09E,Wash hands sign not posted near or above hand washing sink.,25,N,,Pre-permit (Operational) / Initial Inspection
50130014,BELLY CAKE,Queens,38-36,BELL BOULEVARD,11361,7182250364,2025-06-17T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.766041410596,-73.772288686179,411,19,112300,4137499,4062340045,QN46,"{'type': 'Point', 'coordinates': [-73.772288686179, 40.766041410596]}",26,3,69,20,American,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",9,A,2025-06-17T00:00:00.000,Cycle Inspection / Initial Inspection
50100061,DULCINEA,Manhattan,42,WEST   42 STREET,10036,6468200312,2019-12-11T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.754068239421,-73.982321170752,105,04,008400,1000000,1012570002,MN17,"{'type': 'Point', 'coordinates': [-73.982321170752, 40.754068239421]}",11,4,8,51,Spanish,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",13,A,2019-12-11T00:00:00.000,Pre-permit (Operational) / Initial Inspection
50063198,KENNEDY FRIED CHICKEN,Bronx,879,EAST TREMONT AVENUE,10460,7182990045,2023-02-21T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.842799997262,-73.885830042064,206,15,036501,2013088,2031170001,BX17,"{'type': 'Point', 'coordinates': [-73.885830042064, 40.842799997262]}",35,5,31,43,Chicken,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",13,A,2023-02-21T00:00:00.000,Cycle Inspection / Initial Inspection
41060947,EL TIMBIRICHI RESTAURANT,Bronx,168,EAST  174 STREET,10457,3472843310,2023-04-20T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.844805209289,-73.909102951764,204,15,022902,2007398,2027940042,BX41,"{'type': 'Point', 'coordinates': [-73.909102951764, 40.844805209289]}",50,5,27,22,Spanish,Violations were cited in the following area(s).,04O,Live animal other than fish in tank or service animal present in facility’s food or non-food area.,28,,,Cycle Inspection / Initial Inspection
50077042,COLD STONE CREAMERY,Queens,157-14,CROSSBAY BOULEVARD,11414,7188436977,2024-08-22T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.662096795502,-73.840609657694,410,32,089200,4292708,4139720085,QN57,"{'type': 'Point', 'coordinates': [-73.840609657694, 40.662096795502]}",62,3,64,41,Frozen Desserts,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",33,C,2024-08-22T00:00:00.000,Cycle Inspection / Re-inspection
50060017,TROPICAL JADE 2,Queens,121-14,LIBERTY AVENUE,11419,7184801115,2025-08-13T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.687033305318,-73.822073897863,410,28,015802,4204353,4095750007,QN55,"{'type': 'Point', 'coordinates': [-73.822073897863, 40.687033305318]}",62,3,64,46,Caribbean,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",24,B,2025-08-13T00:00:00.000,Cycle Inspection / Re-inspection
41197215,AMC THEATRES,Manhattan,1992,BROADWAY,10023,2123365020,2022-01-19T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.775169910577,-73.982167514699,107,06,015300,1084564,1011397503,MN14,"{'type': 'Point', 'coordinates': [-73.982167514699, 40.775169910577]}",20,4,12,19,American,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,17,,,Cycle Inspection / Initial Inspection
50148960,TACO BELL,Manhattan,104,3 AVENUE,10003,6318972342,2024-04-15T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.732503349937,-73.987760900998,103,02,004200,1009018,1005580028,MN22,"{'type': 'Point', 'coordinates': [-73.987760900998, 40.732503349937]}",70,4,5,50,Tex-Mex,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,9,A,2024-04-15T00:00:00.000,Pre-permit (Operational) / Initial Inspection
50145568,TEXAS HOT CHICKEN AND WINGS,Queens,168-01,JAMAICA AVENUE,11432,2139084750,2024-07-18T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.706408160706,-73.792370351898,412,27,046000,4209645,4097990022,QN61,"{'type': 'Point', 'coordinates': [-73.792370351898, 40.706408160706]}",41,3,61,6,American,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",24,,,Pre-permit (Operational) / Initial Inspection
50095624,AVENUE CAFE,Queens,35-27,30 AVENUE,11103,7184339298,2025-10-02T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.765269054542,-73.917915651259,401,22,006502,4009223,4006290041,QN70,"{'type': 'Point', 'coordinates': [-73.917915651259, 40.765269054542]}",39,3,72,4,Greek,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",4,Z,2025-10-02T00:00:00.000,Cycle Inspection / Reopening Inspection
50042497,LE PETIT PARISIEN,Manhattan,32,EAST    7 STREET,10003,9172620406,2022-11-02T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.728303977094,-73.988923450178,103,02,003800,1006646,1004620015,MN22,"{'type': 'Point', 'coordinates': [-73.988923450178, 40.728303977094]}",70,4,5,50,French,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",16,,,Cycle Inspection / Initial Inspection
50118389,KHALIL BIRYANI HOUSE,Queens,167-20,HILLSIDE AVENUE,11432,9296080221,2024-08-29T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.709814302989,-73.795353513049,412,24,046000,4210086,4098180077,QN61,"{'type': 'Point', 'coordinates': [-73.795353513049, 40.709814302989]}",41,3,61,6,Asian/Asian Fusion,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",85,,,Cycle Inspection / Initial Inspection
50181056,Zig Zag Oyster Bar,Brooklyn,406,PROSPECT PLACE,11238,9173189172,1900-01-01T00:00:00.000,Not Applicable,2026-05-07T06:00:17.000,40.676411378616,-73.962971210872,308,35,020500,3425633,3011617501,BK64,"{'type': 'Point', 'coordinates': [-73.962971210872, 40.676411378616]}",16,2,49,48,,,,,,,,
50045193,THE BREAD FACTORY CAFE,Manhattan,470,7 AVENUE,10018,2122796665,2024-03-25T00:00:00.000,Not Applicable,2026-05-07T06:00:13.000,40.751941971219,-73.989940931367,105,03,010900,1014430,1007850041,MN17,"{'type': 'Point', 'coordinates': [-73.989940931367, 40.751941971219]}",11,4,8,10,American,No violations were recorded at the time of this inspection.,,,,,,Administrative Miscellaneous / Initial Inspection
50180658,LE BISTROQUET,Manhattan,50,WEST   22 STREET,10010,9297054882,2026-01-13T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.741542208716,-73.991681908845,105,03,005800,1015549,1008230070,MN13,"{'type': 'Point', 'coordinates': [-73.991681908845, 40.741542208716]}",11,4,7,10,French,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,43,N,,Pre-permit (Operational) / Initial Inspection
50133978,THE INDEPENDENT CAFÉ,Manhattan,61,WEST   62 STREET,10023,2128755263,2023-08-02T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.77081681602,-73.982739113621,107,06,014900,1027461,1011157502,MN14,"{'type': 'Point', 'coordinates': [-73.982739113621, 40.77081681602]}",20,4,12,10,American,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,55,,,Pre-permit (Operational) / Initial Inspection
50173088,EURO PALACE,Brooklyn,2085,CONEY ISLAND AVENUE,11223,3472588124,2025-11-01T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.60634220972,-73.961800159996,315,48,055400,3336488,3067940069,BK25,"{'type': 'Point', 'coordinates': [-73.961800159996, 40.60634220972]}",32,2,36,15,American,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",37,N,,Pre-permit (Operational) / Initial Inspection
41253988,BAGELS PLUS,Queens,57-22,WOODSIDE AVENUE,11377,7186397784,2025-12-02T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.745794886268,-73.907004621268,402,26,025100,4028467,4012410083,QN63,"{'type': 'Point', 'coordinates': [-73.907004621268, 40.745794886268]}",53,3,66,33,American,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,29,,,Cycle Inspection / Initial Inspection
50033839,SUBWAY,Manhattan,7,EAST   14 STREET,10003,2124621076,2024-07-29T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.735852416673,-73.993245062113,105,02,005200,1016062,1008420007,MN13,"{'type': 'Point', 'coordinates': [-73.993245062113, 40.735852416673]}",11,4,7,50,Sandwiches,Violations were cited in the following area(s).,20-08,Failure to post or conspicuously post healthy eating information,,,,Administrative Miscellaneous / Initial Inspection
41291186,DUNKIN99,Queens,117-16,QUEENS BOULEVARD,11375,7182685380,2024-09-17T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.715311990803,-73.832509783357,406,29,076902,4079984,4033460020,QN17,"{'type': 'Point', 'coordinates': [-73.832509783357, 40.715311990803]}",40,3,70,28,American,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",9,A,2024-09-17T00:00:00.000,Cycle Inspection / Initial Inspection
50136546,MONGKHON,Queens,47-16,30 AVENUE,11103,7187771502,2025-07-17T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.761153573691,-73.909185063601,401,22,015100,4013384,4007290046,QN70,"{'type': 'Point', 'coordinates': [-73.909185063601, 40.761153573691]}",39,3,72,4,Thai,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,22,,,Cycle Inspection / Initial Inspection
40364581,JUNIOR'S,Brooklyn,386,FLATBUSH AVENUE EXTENSION,11201,7188525257,2023-02-27T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.690200145894,-73.981624196473,302,33,001500,3000369,3001490060,BK38,"{'type': 'Point', 'coordinates': [-73.981624196473, 40.690200145894]}",68,2,54,38,American,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing:  Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",13,A,2023-02-27T00:00:00.000,Cycle Inspection / Initial Inspection
50130459,REDWOOD CAFE,Queens,118-18,QUEENS BOULEVARD,11375,7188802408,2026-03-05T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.714948969759,-73.832023716625,406,29,076902,4079997,4033470037,QN17,"{'type': 'Point', 'coordinates': [-73.832023716625, 40.714948969759]}",40,3,70,28,American,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,09E,Wash hands sign not posted near or above hand washing sink.,62,,,Cycle Inspection / Initial Inspection
50066707,SZECHUAN DELIGHT,Brooklyn,152,7 AVENUE,11215,7187885408,2025-02-13T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.672500983959,-73.976913795697,306,39,015700,3020546,3009630062,BK37,"{'type': 'Point', 'coordinates': [-73.976913795697, 40.672500983959]}",14,2,50,27,Chinese,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",12,A,2025-02-13T00:00:00.000,Cycle Inspection / Re-inspection
50081800,TIBETAN JAPANESE RESTAURANT,Queens,75-26,37 AVENUE,11372,7184409359,2024-07-29T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.749082278427,-73.890506295993,403,25,028700,4029851,4012860030,QN28,"{'type': 'Point', 'coordinates': [-73.890506295993, 40.749082278427]}",65,3,73,5,Asian/Asian Fusion,Violations were cited in the following area(s).,08C,"Pesticide not properly labeled or used by unlicensed individual. Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",31,,,Cycle Inspection / Initial Inspection
50118265,ANDA BOBA TEA/RED MANGO,Queens,61-15,SPRINGFIELD BOULEVARD,11364,6465251432,2023-05-10T00:00:00.000,Critical,2026-05-07T06:00:13.000,40.748802136727,-73.756547093789,411,23,137700,4163156,4076440009,QN42,"{'type': 'Point', 'coordinates': [-73.756547093789, 40.748802136727]}",26,3,69,16,Coffee/Tea,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,30,,,Cycle Inspection / Initial Inspection
41718421,VINATERIA,Manhattan,2211,FREDERICK DOUGLAS BOULEVARD,10026,2126628462,2023-10-11T00:00:00.000,Not Critical,2026-05-07T06:00:13.000,40.806542745697,-73.953824554099,110,09,025700,1077815,1019460029,MN11,"{'type': 'Point', 'coordinates': [-73.953824554099, 40.806542745697]}",18,4,18,36,American,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",12,A,2023-10-11T00:00:00.000,Cycle Inspection / Re-inspection
